,Id,User,Rating,Date Posted,Negativity_Score,Neutrality_Score,Positivity_Score,Compound_Score,Error,Evaluated_User_Rating
1948,tt0454914_3,clerk123321,9/10,25 October 2006,0.062,0.715,0.223,0.9882,10.455555555555552,0.9
1949,tt0454914_4,DICK STEEL,10/10,20 December 2005,0.069,0.727,0.204,0.9993,-0.03500000000000725,1.0
1950,tt0454914_5,chingz-ng,8/10,22 December 2005,0.091,0.732,0.177,0.9919,24.493749999999995,0.8
1951,tt0454914_6,YNOT_at_the_Movies,9/10,30 March 2006,0.031,0.73,0.239,0.9979,10.994444444444444,0.9
1952,tt0454914_7,michaelcurnes-1,10/10,29 January 2006,0.0,0.778,0.222,0.9792,-1.0399999999999965,1.0
1953,tt0454914_8,ziyoband,10/10,3 December 2005,0.034,0.747,0.219,0.9763,-1.1850000000000027,1.0
1954,tt0454914_9,honorhorror,8/10,8 July 2006,0.067,0.786,0.147,0.9186,19.9125,0.8
1955,tt0454914_10,jeanalmira,7/10,12 December 2005,0.019,0.701,0.28,0.9948,42.4857142857143,0.7
1956,tt0454914_11,helenli71,7/10,5 December 2005,0.031,0.76,0.209,0.9947,42.478571428571435,0.7
1957,tt0454914_12,dbborroughs,8/10,22 February 2009,0.02,0.848,0.132,0.9896,24.349999999999998,0.8
1958,tt0454914_13,leekandham,9/10,7 March 2006,0.02,0.754,0.226,0.9991,11.061111111111103,0.9
1959,tt0454914_14,w-71474,8/10,22 May 2020,0.061,0.726,0.214,0.9993,24.956249999999986,0.8
1960,tt0454914_15,aertinimis,8/10,29 March 2016,0.054,0.722,0.224,0.9832,23.95,0.8
1961,tt0454914_16,webmaster-3017,9/10,21 November 2011,0.06,0.699,0.241,0.9957,10.87222222222222,0.9
1962,tt0454914_17,yannigk,7/10,8 December 2005,0.022,0.825,0.153,0.9968,42.62857142857143,0.7
1963,tt0454914_18,jau-zeng,6/10,3 December 2005,0.073,0.752,0.175,0.9931,66.09166666666668,0.6
1964,tt0454914_19,nanjokoji,4/10,18 December 2005,0.094,0.76,0.146,0.8594,132.42499999999998,0.4
1965,tt0454914_20,weirstrass,10/10,23 December 2005,0.046,0.78,0.174,0.9558,-2.210000000000001,1.0
1966,tt0454914_21,melissa8686,5/10,19 March 2006,0.104,0.671,0.225,0.9786,97.86000000000001,0.5
1967,tt0454914_22,mattiecutie,6/10,13 December 2005,0.032,0.865,0.102,0.9291,60.75833333333335,0.6
1968,tt0454914_23,focker2-2,10/10,26 January 2006,0.046,0.739,0.215,0.968,-1.6000000000000014,1.0
1969,tt0456658_0,harry_tk_yung,,9 October 2005,0.048,0.819,0.133,0.9784,,
1970,tt0456658_1,Robert_Woodward,8/10,21 June 2008,0.102,0.753,0.145,0.9716,23.224999999999994,0.8
1971,tt0456658_2,cheese_cake,10/10,3 August 2006,0.043,0.893,0.064,0.7026,-14.870000000000005,1.0
1972,tt0456658_3,YNOT_at_the_Movies,8/10,23 February 2006,0.077,0.754,0.169,0.8977,18.606249999999992,0.8
1973,tt0456658_4,power478,9/10,18 June 2008,0.069,0.754,0.178,0.9429,7.938888888888878,0.9
1974,tt0456658_5,liuruiorp,8/10,16 July 2010,0.039,0.807,0.154,0.9201,20.00625,0.8
1975,tt0456658_6,paul2001sw-1,7/10,30 June 2008,0.065,0.878,0.057,-0.2156,-43.97142857142857,0.7
1976,tt0456658_7,ExploringFilm,6/10,26 September 2006,0.117,0.715,0.168,0.9863,65.525,0.6
1977,tt0456658_8,kristine_love,10/10,13 May 2006,0.172,0.746,0.082,-0.8407,-92.035,1.0
1978,tt0456658_9,mondrovic,4/10,2 April 2006,0.123,0.695,0.182,0.8337,129.21249999999998,0.4
1979,tt0456658_10,zenchinc,9/10,4 December 2008,0.073,0.704,0.223,0.9743,9.683333333333326,0.9
1980,tt0456658_11,bur_007,8/10,15 January 2008,0.0,0.85,0.15,0.9756,23.474999999999994,0.8
1981,tt0456658_12,killin_spree45,7/10,18 August 2005,0.086,0.845,0.068,-0.2765,-48.32142857142856,0.7
1982,tt0456911_0,orion_val,8/10,7 July 2005,0.107,0.792,0.101,-0.4215,-63.84375,0.8
1983,tt0457472_0,contact604,8/10,15 October 2005,0.104,0.823,0.073,-0.6573,-78.58125,0.8
1984,tt0457472_1,boblipton,6/10,10 November 2020,0.082,0.836,0.082,0.0173,-15.224999999999989,0.6
1985,tt0457472_2,creistyt,10/10,9 December 2006,0.126,0.771,0.103,-0.7778,-88.89,1.0
1986,tt0457472_3,mossgrymk,5/10,26 November 2020,0.105,0.835,0.059,-0.2732,-27.32,0.5
1987,tt0457472_4,charles1848,4/10,12 December 2006,0.229,0.676,0.095,-0.9871,-98.38749999999999,0.4
1988,tt0457472_5,hou26-tw,7/10,12 October 2019,0.1,0.79,0.11,0.2238,-12.58571428571428,0.7
1989,tt0457472_6,writetosomeoneelse,,6 March 2020,0.179,0.694,0.127,-0.4867,,
1990,tt0459399_0,dbborroughs,6/10,18 September 2006,0.114,0.67,0.217,0.9888,65.73333333333333,0.6
1991,tt0461539_0,gmwhite,6/10,30 December 2005,0.038,0.808,0.154,0.9965,66.37500000000001,0.6
1992,tt0461539_1,mind-wax,10/10,7 December 2005,0.0,0.855,0.145,0.9538,-2.310000000000001,1.0
1993,tt0461804_0,sdimitriadis,10/10,4 August 2006,0.0,0.675,0.325,0.9922,-0.39000000000000146,1.0
1994,tt0461804_1,artzau,8/10,9 November 2006,0.036,0.808,0.156,0.9809,23.806250000000002,0.8
1995,tt0461804_2,moviefan1013,9/10,4 December 2006,0.04,0.755,0.204,0.9542,8.566666666666672,0.9
1996,tt0461804_3,fwomp,6/10,11 April 2007,0.063,0.799,0.139,0.9857,65.47500000000001,0.6
1997,tt0461804_4,museumofdave,9/10,8 March 2013,0.025,0.883,0.092,0.9135,6.305555555555552,0.9
1998,tt0461804_5,Otis60,10/10,26 March 2012,0.109,0.86,0.031,-0.9676,-98.38,1.0
1999,tt0461804_6,Terrell-4,7/10,27 January 2008,0.028,0.845,0.127,0.9979,42.70714285714286,0.7
2000,tt0461804_7,sc8031,6/10,15 September 2008,0.006,0.886,0.108,0.982,65.16666666666667,0.6
2001,tt0461804_8,sunman88,8/10,19 April 2011,0.101,0.645,0.253,0.9712,23.2,0.8
2002,tt0461804_9,AuntyG,1/10,13 September 2006,0.119,0.881,0.0,-0.915,-57.500000000000014,0.1
2003,tt0464660_0,harry_tk_yung,,22 December 2005,0.025,0.767,0.208,0.992,,
2004,tt0465676_0,mailonekms-imd,9/10,24 September 2006,0.087,0.828,0.085,-0.8335,-90.75000000000001,0.9
2005,tt0465676_1,tripxyde,7/10,8 November 2006,0.053,0.777,0.17,0.9983,42.735714285714295,0.7
2006,tt0465676_2,wandering-star,8/10,25 March 2007,0.032,0.756,0.212,0.9964,24.77499999999999,0.8
2007,tt0465676_3,david-dodd,5/10,10 March 2008,0.045,0.827,0.128,0.96,96.0,0.5
2008,tt0465676_4,harry_tk_yung,,15 September 2006,0.087,0.769,0.144,0.9969,,
2009,tt0465676_5,cdrober,10/10,14 September 2006,0.069,0.778,0.153,0.9689,-1.5549999999999953,1.0
2010,tt0465676_6,ritadeanne,10/10,9 January 2007,0.015,0.825,0.16,0.9945,-0.275000000000003,1.0
2011,tt0465676_7,aristofanis,7/10,10 April 2007,0.069,0.692,0.239,0.9804,41.457142857142856,0.7
2012,tt0465676_8,mkgenie,9/10,14 September 2006,0.122,0.742,0.136,0.8602,3.344444444444434,0.9
2013,tt0465676_9,kjwhite,5/10,6 October 2006,0.062,0.803,0.135,0.8932,89.32,0.5
2014,tt0465676_10,lia00027,5/10,27 April 2007,0.217,0.721,0.062,-0.9793,-97.92999999999999,0.5
2015,tt0465676_11,DICK STEEL,7/10,15 September 2006,0.08,0.767,0.153,0.9973,42.664285714285725,0.7
2016,tt0465676_12,kevn57,,23 October 2006,0.055,0.821,0.124,0.9695,,
2017,tt0465676_13,oneshallstand-1,8/10,28 September 2006,0.044,0.825,0.131,0.9919,24.493749999999995,0.8
2018,tt0465676_14,juliansachao,7/10,28 September 2006,0.083,0.756,0.16,0.983,41.64285714285716,0.7
2019,tt0465676_15,Desertman84,9/10,26 September 2012,0.101,0.785,0.114,0.4588,-18.955555555555552,0.9
2020,tt0465676_16,chongyl2000,9/10,26 September 2006,0.131,0.69,0.179,0.9413,7.849999999999999,0.9
2021,tt0465676_17,brandonhughes,10/10,29 January 2007,0.095,0.785,0.12,0.7016,-14.92,1.0
2022,tt0465676_18,Firehawk,2/10,11 December 2006,0.077,0.834,0.089,0.4383,259.575,0.2
2023,tt0465676_19,vicdragon19-1,7/10,6 December 2007,0.152,0.727,0.121,-0.8507,-89.33571428571429,0.7
2024,tt0465676_20,wiseman-4,9/10,19 November 2006,0.024,0.795,0.181,0.9747,9.705555555555549,0.9
2025,tt0465676_21,renyipiaoliu,1/10,23 October 2006,0.03,0.849,0.121,0.7693,784.6499999999999,0.1
2026,tt0465676_22,Bigprisc,10/10,7 October 2006,0.09,0.743,0.167,0.9978,-0.10999999999999899,1.0
2027,tt0465676_23,tomgrant3,9/10,6 October 2006,0.061,0.747,0.192,0.9869,10.383333333333326,0.9
2028,tt0465676_24,echo_caoli,,19 September 2006,0.187,0.602,0.211,0.5267,,
2029,tt0470084_0,suchenwi,8/10,17 June 2008,0.069,0.754,0.177,0.9701,23.13124999999999,0.8
2030,tt0470084_1,crossbow0106,6/10,14 June 2009,0.154,0.672,0.174,0.3592,13.266666666666667,0.6
2031,tt0470302_0,cassiel-12,9/10,8 February 2007,0.075,0.777,0.148,0.9783,9.90555555555555,0.9
2032,tt0470302_1,sitenoise,9/10,19 June 2010,0.054,0.801,0.145,0.9933,10.738888888888889,0.9
2033,tt0470302_2,jiaoniang,8/10,24 August 2007,0.062,0.746,0.191,0.976,23.499999999999993,0.8
2034,tt0470385_0,dmuel,1/10,8 November 2015,0.057,0.757,0.186,0.9618,880.9,0.1
2035,tt0470386_0,euroasiangenetic,10/10,4 December 2018,0.155,0.72,0.125,-0.7743,-88.715,1.0
2036,tt0470423_0,boblipton,7/10,18 July 2020,0.13,0.839,0.031,-0.81,-86.42857142857143,0.7
2037,tt0470532_0,auess,10/10,2 December 2005,0.04,0.829,0.131,0.9581,-2.0950000000000024,1.0
2038,tt0470532_1,vineet_goswami,10/10,20 July 2014,0.082,0.767,0.15,0.8074,-9.630000000000006,1.0
2039,tt0470621_0,gmwhite,8/10,4 December 2005,0.012,0.847,0.142,0.9713,23.206249999999997,0.8
2040,tt0470621_1,innocuous,4/10,3 March 2008,0.06,0.812,0.128,0.943,142.875,0.4
2041,tt0470621_2,gusand,6/10,15 February 2006,0.105,0.792,0.103,-0.3943,-49.525,0.6
2042,tt0470935_0,gmwhite,8/10,17 January 2008,0.062,0.807,0.131,0.9764,23.52499999999999,0.8
2043,tt0471945_0,MissSimonetta,7/10,11 August 2013,0.03,0.809,0.161,0.9567,39.76428571428573,0.7
2044,tt0471945_1,suchenwi,7/10,16 June 2008,0.037,0.858,0.105,0.8321,30.864285714285728,0.7
2045,tt0471945_2,crossbow0106,7/10,26 May 2008,0.048,0.848,0.104,0.7919,27.992857142857154,0.7
2046,tt0471945_3,Leofwine_draca,4/10,22 June 2016,0.0,0.893,0.107,0.9316,141.45,0.4
2047,tt0471945_4,dbborroughs,6/10,29 November 2010,0.055,0.826,0.12,0.949,62.416666666666664,0.6
2048,tt0471945_5,ericstevenson,7/10,11 August 2018,0.079,0.786,0.135,0.8834,34.52857142857144,0.7
2049,tt0471945_6,jennyhor2004,,10 August 2011,0.068,0.826,0.106,0.9808,,
2050,tt0471945_7,peefyn,4/10,30 April 2017,0.06,0.815,0.125,0.9437,142.9625,0.4
2051,tt0472622_0,raptandy,8/10,8 September 2018,0.035,0.823,0.142,0.8834,17.71249999999999,0.8
2052,tt0472622_1,augusteyw,8/10,26 October 2008,0.083,0.762,0.155,0.9463,21.64374999999999,0.8
2053,tt0472622_2,Dr_Coulardeau,9/10,6 September 2014,0.062,0.852,0.086,0.9628,9.044444444444448,0.9
2054,tt0473444_0,sm22281,10/10,14 January 2007,0.149,0.765,0.086,-0.9965,-99.825,1.0
2055,tt0473444_1,torea1111,9/10,17 December 2006,0.052,0.821,0.127,0.9743,9.683333333333326,0.9
2056,tt0473444_2,anniefox,10/10,27 November 2006,0.036,0.709,0.255,0.9884,-0.5800000000000027,1.0
2057,tt0473444_3,thepts,7/10,13 January 2007,0.075,0.818,0.107,0.6636,18.828571428571433,0.7
2058,tt0473444_4,yacro,9/10,24 December 2006,0.202,0.78,0.017,-0.981,-98.94444444444444,0.9
2059,tt0473444_5,petep,8/10,26 December 2006,0.085,0.781,0.134,0.9836,23.974999999999998,0.8
2060,tt0473444_6,Author_Poet_Aberjhani,10/10,20 January 2008,0.086,0.765,0.149,0.987,-0.649999999999995,1.0
2061,tt0473444_7,themovieclub,8/10,17 December 2006,0.059,0.849,0.092,0.8393,14.956250000000004,0.8
2062,tt0473444_8,ma-cortes,7/10,2 September 2012,0.111,0.754,0.134,0.8922,35.15714285714286,0.7
2063,tt0473444_9,sykt992000,8/10,25 December 2006,0.07,0.752,0.178,0.9927,24.543750000000003,0.8
2064,tt0473444_10,janos451,7/10,21 December 2006,0.068,0.815,0.117,0.982,41.571428571428584,0.7
2065,tt0473444_11,Kryzak,5/10,31 December 2006,0.094,0.731,0.175,0.9854,98.54,0.5
2066,tt0473444_12,kwangweiyu,10/10,24 December 2006,0.077,0.744,0.178,0.9677,-1.6149999999999998,1.0
2067,tt0473444_13,leplatypus,10/10,24 January 2017,0.152,0.732,0.116,-0.8692,-93.46,1.0
2068,tt0473444_14,GyatsoLa,9/10,29 April 2007,0.052,0.845,0.103,0.9379,7.661111111111106,0.9
2069,tt0473444_15,JackCerf,5/10,15 January 2007,0.066,0.842,0.092,0.9402,94.02,0.5
2070,tt0473444_16,debblyst,2/10,2 June 2007,0.123,0.767,0.11,-0.7097,-27.425000000000004,0.2
2071,tt0473444_17,ayu_rocks,1/10,21 December 2006,0.158,0.702,0.14,-0.919,-59.50000000000002,0.1
2072,tt0473444_18,Night488,10/10,1 January 2007,0.13,0.784,0.086,-0.9363,-96.81500000000001,1.0
2073,tt0473444_19,massbits,1/10,2 January 2007,0.211,0.749,0.04,-0.9827,-91.35000000000001,0.1
2074,tt0473444_20,AvidClimber,5/10,27 November 2012,0.156,0.617,0.227,0.9097,90.97,0.5
2075,tt0473444_21,petra_ste,6/10,12 July 2007,0.137,0.665,0.198,0.9709,64.24166666666666,0.6
2076,tt0473444_22,neo_luo,10/10,14 December 2006,0.012,0.816,0.172,0.9945,-0.275000000000003,1.0
2077,tt0473444_23,YaumingYMC,5/10,10 August 2012,0.052,0.798,0.151,0.9228,92.28,0.5
2078,tt0473444_24,tedg,,27 April 2007,0.018,0.906,0.076,0.9555,,
2079,tt0477719_0,crossbow0106,9/10,23 May 2010,0.071,0.829,0.1,0.7479,-2.894444444444446,0.9
2080,tt0477719_1,Jamester,8/10,16 September 2005,0.02,0.872,0.108,0.9602,22.512499999999992,0.8
2081,tt0477719_2,Chris_Docker,6/10,8 August 2006,0.179,0.726,0.095,-0.9912,-99.26666666666665,0.6
2082,tt0477719_3,herma48852,9/10,30 November 2015,0.074,0.773,0.153,0.9116,6.199999999999996,0.9
2083,tt0477890_0,suchenwi,7/10,30 June 2008,0.123,0.626,0.251,0.979,41.35714285714287,0.7
2084,tt0477927_0,harry_tk_yung,,13 April 2006,0.02,0.864,0.116,0.9864,,
2085,tt0477928_0,snow9,8/10,8 June 2011,0.099,0.765,0.137,0.8551,15.943749999999993,0.8
2086,tt0477928_1,gbill-74877,7/10,13 April 2021,0.074,0.786,0.14,0.9887,42.05000000000002,0.7
2087,tt0482051_0,numbnut,8/10,30 December 2006,0.042,0.802,0.155,0.9603,22.518750000000004,0.8
2088,tt0482051_1,edchin2006,7/10,3 November 2007,0.0,0.869,0.131,0.9489,39.20714285714288,0.7
2089,tt0482051_2,moviegoers-1,9/10,28 October 2008,0.039,0.912,0.049,0.5645,-13.083333333333336,0.9
2090,tt0482051_3,DICK STEEL,6/10,4 March 2008,0.027,0.918,0.054,0.8415,53.45833333333333,0.6
2091,tt0483468_0,crossbow0106,7/10,18 September 2012,0.055,0.812,0.133,0.8984,35.600000000000016,0.7
2092,tt0483957_0,had_whoken,10/10,13 December 2005,0.022,0.84,0.138,0.9387,-3.0650000000000066,1.0
2093,tt0483957_1,Adorable,7/10,5 November 2005,0.078,0.74,0.182,0.9989,42.77857142857143,0.7
2094,tt0483957_2,limsumin,7/10,2 November 2005,0.09,0.736,0.174,0.9817,41.55000000000001,0.7
2095,tt0483957_3,gingertan88,10/10,20 April 2012,0.047,0.819,0.133,0.9742,-1.2900000000000023,1.0
2096,tt0483957_4,ll200,,12 September 2010,0.06,0.726,0.214,0.9996,,
2097,tt0483957_5,xlovexpopx,9/10,7 August 2007,0.024,0.791,0.185,0.9811,10.061111111111112,0.9
2098,tt0483957_6,Chris Knipp,7/10,8 May 2006,0.04,0.772,0.188,0.9828,41.62857142857145,0.7
2099,tt0483957_7,leekandham,5/10,3 November 2006,0.083,0.788,0.129,0.9295,92.95,0.5
2100,tt0483957_8,gamiite,10/10,9 July 2006,0.076,0.714,0.211,0.9565,-2.1749999999999936,1.0
2101,tt0483957_9,destin588,9/10,13 April 2006,0.006,0.76,0.234,0.997,10.944444444444436,0.9
2102,tt0483957_10,cutie_sagittarius_is187,10/10,24 February 2006,0.072,0.853,0.075,-0.2225,-61.12500000000001,1.0
2103,tt0484051_0,willd-6,7/10,30 December 2006,0.031,0.833,0.136,0.9815,41.5357142857143,0.7
2104,tt0484051_1,mzacha,,4 August 2008,0.091,0.747,0.162,0.9501,,
2105,tt0485441_0,rdjeffers,,26 May 2009,0.043,0.835,0.122,0.9246,,
2106,tt0485441_1,Saturnome,,23 February 2009,0.073,0.83,0.098,0.7402,,
2107,tt0485442_0,gmwhite,8/10,11 June 2007,0.017,0.883,0.1,0.8619,16.368749999999988,0.8
2108,tt0485863_0,Adorable,9/10,27 November 2006,0.115,0.719,0.167,0.9959,10.883333333333331,0.9
2109,tt0485863_1,DICK STEEL,8/10,23 November 2006,0.085,0.782,0.133,0.9918,24.487499999999997,0.8
2110,tt0485863_2,ChungMo,9/10,9 December 2006,0.11,0.74,0.151,0.7717,-1.5722222222222217,0.9
2111,tt0485863_3,kjuwong,9/10,4 December 2006,0.057,0.841,0.102,0.8492,2.733333333333328,0.9
2112,tt0485863_4,OttoVonB,3/10,22 March 2011,0.095,0.802,0.103,-0.3354,10.766666666666683,0.3
2113,tt0485863_5,Kalachakra,9/10,30 November 2011,0.072,0.766,0.161,0.9923,10.683333333333328,0.9
2114,tt0485863_6,garylampkin,8/10,13 June 2017,0.036,0.851,0.113,0.9767,23.543750000000003,0.8
2115,tt0485863_7,chrichtonsworld,7/10,14 April 2007,0.15,0.704,0.146,-0.7627,-83.05000000000001,0.7
2116,tt0485863_8,gerrythree,7/10,5 January 2007,0.13,0.773,0.096,-0.9239,-94.56428571428572,0.7
2117,tt0485863_9,barlenon,7/10,20 December 2007,0.124,0.673,0.203,0.9022,35.87142857142859,0.7
2118,tt0485863_10,harry_tk_yung,,3 December 2006,0.033,0.834,0.133,0.9884,,
2119,tt0485863_11,imayne,6/10,26 February 2007,0.137,0.705,0.159,0.843,53.583333333333336,0.6
2120,tt0485863_12,kosmasp,8/10,24 February 2008,0.039,0.817,0.144,0.9286,20.537499999999987,0.8
2121,tt0485863_13,Merciful_Wolf,7/10,20 October 2009,0.095,0.676,0.229,0.9979,42.70714285714286,0.7
2122,tt0485863_14,thisissubtitledmovies,6/10,1 September 2010,0.061,0.836,0.103,0.8594,54.949999999999996,0.6
2123,tt0485863_15,dont_b_so_BBC,8/10,27 November 2006,0.134,0.746,0.12,-0.8633,-91.45625,0.8
2124,tt0485863_16,wangmo,,29 November 2006,0.178,0.683,0.138,-0.8488,,
2125,tt0485863_17,paulclaassen,6/10,29 December 2020,0.15,0.712,0.138,-0.1974,-33.11666666666667,0.6
2126,tt0485863_18,Movie-Misfit,8/10,3 June 2020,0.08,0.714,0.206,0.9959,24.743749999999995,0.8
2127,tt0485863_19,barrelhousegutboy,6/10,13 January 2020,0.13,0.751,0.119,-0.6396,-69.96666666666667,0.6
2128,tt0485863_20,scoties-tw,3/10,15 March 2007,0.176,0.701,0.122,-0.8962,-82.69999999999999,0.3
2129,tt0485863_21,radek42,3/10,23 January 2009,0.115,0.766,0.119,0.3626,127.10000000000001,0.3
2130,tt0485863_22,Leofwine_draca,6/10,18 September 2012,0.096,0.773,0.131,0.8256,52.133333333333354,0.6
2131,tt0485863_23,J_Charles,,15 November 2009,0.065,0.811,0.124,0.6745,,
2132,tt0485863_24,bolehornot,4/10,2 March 2007,0.134,0.785,0.081,-0.9687,-96.0875,0.4
2133,tt0488103_0,dmuel,3/10,29 May 2006,0.163,0.709,0.128,-0.7645,-60.74999999999999,0.3
2134,tt0488103_1,Adorable,8/10,9 June 2006,0.125,0.738,0.137,0.8821,17.631249999999987,0.8
2135,tt0488103_2,dbborroughs,4/10,2 September 2008,0.101,0.846,0.053,-0.7092,-63.650000000000006,0.4
2136,tt0488103_3,noizyme,6/10,21 February 2007,0.073,0.819,0.108,0.6897,40.80833333333334,0.6
2137,tt0488103_4,KineticSeoul,6/10,13 January 2013,0.125,0.757,0.118,-0.5968,-66.4,0.6
2138,tt0488103_5,luvpinsanity,9/10,21 July 2006,0.057,0.751,0.192,0.9915,10.63888888888889,0.9
2139,tt0488103_6,bmeiresonne,6/10,8 January 2006,0.033,0.873,0.094,0.9429,61.90833333333333,0.6
2140,tt0488572_0,herschelj_krustofsky,6/10,12 January 2007,0.093,0.711,0.195,0.9779,64.82500000000002,0.6
2141,tt0490961_0,allenrogerj,6/10,19 August 2008,0.077,0.881,0.042,-0.9274,-93.95,0.6
2142,tt0492473_0,p.newhouse@talk21.com,,25 October 2007,0.022,0.905,0.072,0.8571,,
2143,tt0492473_1,danfrango,8/10,10 August 2007,0.052,0.863,0.086,0.8934,18.33749999999999,0.8
2144,tt0492473_2,cne_16-1,7/10,2 August 2006,0.017,0.898,0.086,0.8254,30.385714285714304,0.7
2145,tt0492473_3,gabestoian,9/10,22 December 2013,0.077,0.831,0.092,0.5016,-16.577777777777776,0.9
2146,tt0492473_4,kjruk,7/10,1 August 2010,0.133,0.779,0.088,-0.9468,-96.2,0.7
2147,tt0492473_5,Iliyana,8/10,11 October 2007,0.0,0.755,0.245,0.982,23.874999999999993,0.8
2148,tt0492473_6,johnnyboyz,7/10,6 March 2011,0.083,0.827,0.089,0.6609,18.635714285714297,0.7
2149,tt0492473_7,spammeble,10/10,22 May 2007,0.009,0.872,0.12,0.9442,-2.7900000000000036,1.0
2150,tt0492473_8,Reno-Rangan,9/10,21 October 2013,0.108,0.768,0.124,0.7276,-4.022222222222224,0.9
2151,tt0492473_9,leoncreaney,7/10,7 December 2010,0.092,0.853,0.055,-0.4703,-62.164285714285704,0.7
2152,tt0492473_10,MOscarbradley,7/10,23 November 2015,0.073,0.73,0.197,0.9861,41.86428571428572,0.7
2153,tt0492473_11,postsenthil,8/10,27 October 2019,0.087,0.773,0.14,0.9858,24.112499999999994,0.8
2154,tt0492473_12,ethanoel,8/10,31 March 2014,0.118,0.769,0.113,0.3278,-17.012500000000014,0.8
2155,tt0492473_13,kosmasp,5/10,22 April 2007,0.046,0.88,0.075,0.6239,62.389999999999986,0.5
2156,tt0492473_14,scarletpumpernickel,10/10,19 April 2014,0.037,0.814,0.149,0.9813,-0.934999999999997,1.0
2157,tt0492473_15,truthfulchatting,1/10,25 June 2013,0.054,0.879,0.067,0.2617,530.85,0.1
2158,tt0492473_16,qqml,5/10,21 November 2020,0.0,1.0,0.0,0.0,0.0,0.5
2159,tt0492473_17,GiraffeDoor,6/10,30 December 2019,0.027,0.843,0.13,0.9463,62.19166666666667,0.6
2160,tt0495135_0,Camera-Obscura,,15 January 2007,0.069,0.806,0.125,0.9761,,
2161,tt0495135_1,yvonne v v,4/10,12 January 2007,0.198,0.709,0.092,-0.9514,-93.925,0.4
2162,tt0496386_0,dbborroughs,7/10,5 January 2008,0.005,0.836,0.159,0.9938,42.414285714285725,0.7
2163,tt0496386_1,fwomp,2/10,24 April 2009,0.047,0.829,0.125,0.9655,391.375,0.2
2164,tt0496386_2,TheLittleSongbird,5/10,30 September 2017,0.03,0.801,0.168,0.9977,99.77000000000001,0.5
2165,tt0496386_3,catuus,2/10,3 September 2009,0.052,0.83,0.118,0.994,398.49999999999994,0.2
2166,tt0496386_4,TheHoodOfSwords,5/10,30 May 2020,0.056,0.863,0.081,0.7989,79.89000000000001,0.5
2167,tt0499224_0,shi612,8/10,14 January 2008,0.097,0.863,0.039,-0.9626,-97.66250000000001,0.8
2168,tt0499224_1,alexamvaughn,10/10,7 September 2015,0.029,0.904,0.068,0.7339,-13.305,1.0
2169,tt0757376_0,Stonepower3,8/10,28 April 2007,0.021,0.955,0.024,0.128,-29.5,0.8
2170,tt0757376_1,papayamirror,7/10,9 July 2006,0.017,0.839,0.144,0.9974,42.67142857142857,0.7
2171,tt0765120_0,siderite,8/10,28 March 2008,0.178,0.784,0.038,-0.9791,-98.69375,0.8
2172,tt0765120_1,littlemartinarocena,8/10,7 April 2008,0.02,0.787,0.193,0.9831,23.943749999999987,0.8
2173,tt0765120_2,mjsinclair,7/10,20 November 2007,0.053,0.834,0.114,0.9716,40.828571428571436,0.7
2174,tt0765120_3,Chris Knipp,9/10,27 March 2008,0.061,0.827,0.113,0.9959,10.883333333333331,0.9
2175,tt0765120_4,gharriss,8/10,21 February 2008,0.039,0.736,0.225,0.9847,24.043750000000003,0.8
2176,tt0765120_5,irishghost,9/10,29 January 2008,0.017,0.82,0.162,0.989,10.49999999999999,0.9
2177,tt0765120_6,claudio_carvalho,7/10,23 November 2008,0.044,0.823,0.133,0.9847,41.764285714285734,0.7
2178,tt0765120_7,oliver_fish0711,10/10,23 December 2007,0.047,0.841,0.111,0.9655,-1.7249999999999988,1.0
2179,tt0765120_8,ursalaryan,3/10,21 May 2007,0.104,0.749,0.147,0.9427,223.7833333333333,0.3
2180,tt0765120_9,cafesff,6/10,20 February 2008,0.081,0.686,0.232,0.9858,65.48333333333333,0.6
2181,tt0765120_10,tedg,,9 March 2008,0.065,0.856,0.079,0.6748,,
2182,tt0765120_11,sabahz,9/10,17 August 2008,0.04,0.794,0.166,0.9236,6.866666666666663,0.9
2183,tt0765120_12,Boris-57,4/10,12 January 2008,0.075,0.821,0.104,0.9844,148.04999999999998,0.4
